Id,MSSubClass,LotFrontage,LotArea,Street,LotShape,Utilities,LandSlope,OverallQual,OverallCond,YearBuilt,YearRemodAdd,MasVnrArea,ExterQual,ExterCond,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,MiscVal,SalePrice,MSZoning_FV,MSZoning_RH,MSZoning_RL,MSZoning_RM,Alley_NA,Alley_Pave,LandContour_HLS,LandContour_Low,LandContour_Lvl,LotConfig_CulDSac,LotConfig_FR2,LotConfig_FR3,LotConfig_Inside,Neighborhood_Blueste,Neighborhood_BrDale,Neighborhood_BrkSide,Neighborhood_ClearCr,Neighborhood_CollgCr,Neighborhood_Crawfor,Neighborhood_Edwards,Neighborhood_Gilbert,Neighborhood_IDOTRR,Neighborhood_MeadowV,Neighborhood_Mitchel,Neighborhood_NAmes,Neighborhood_NPkVill,Neighborhood_NWAmes,Neighborhood_NoRidge,Neighborhood_NridgHt,Neighborhood_OldTown,Neighborhood_SWISU,Neighborhood_Sawyer,Neighborhood_SawyerW,Neighborhood_Somerst,Neighborhood_StoneBr,Neighborhood_Timber,Neighborhood_Veenker,Condition1_Feedr,Condition1_Norm,Condition1_PosA,Condition1_PosN,Condition1_RRAe,Condition1_RRAn,Condition1_RRNe,Condition1_RRNn,Condition2_Feedr,Condition2_Norm,Condition2_PosA,Condition2_PosN,Condition2_RRAe,Condition2_RRAn,Condition2_RRNn,BldgType_2fmCon,BldgType_Duplex,BldgType_Twnhs,BldgType_TwnhsE,HouseStyle_1.5Unf,HouseStyle_1Story,HouseStyle_2.5Fin,HouseStyle_2.5Unf,HouseStyle_2Story,HouseStyle_SFoyer,HouseStyle_SLvl,RoofStyle_Gable,RoofStyle_Gambrel,RoofStyle_Hip,RoofStyle_Mansard,RoofStyle_Shed,RoofMatl_CompShg,RoofMatl_Metal,RoofMatl_Roll,RoofMatl_Tar&Grv,RoofMatl_WdShake,RoofMatl_WdShngl,Exterior1st_AsphShn,Exterior1st_BrkComm,Exterior1st_BrkFace,Exterior1st_CBlock,Exterior1st_CemntBd,Exterior1st_HdBoard,Exterior1st_ImStucc,Exterior1st_MetalSd,Exterior1st_Plywood,Exterior1st_Stone,Exterior1st_Stucco,Exterior1st_VinylSd,Exterior1st_Wd Sdng,Exterior1st_WdShing,Exterior2nd_AsphShn,Exterior2nd_Brk Cmn,Exterior2nd_BrkFace,Exterior2nd_CBlock,Exterior2nd_CmentBd,Exterior2nd_HdBoard,Exterior2nd_ImStucc,Exterior2nd_MetalSd,Exterior2nd_Other,Exterior2nd_Plywood,Exterior2nd_Stone,Exterior2nd_Stucco,Exterior2nd_VinylSd,Exterior2nd_Wd Sdng,Exterior2nd_Wd Shng,MasVnrType_BrkFace,MasVnrType_None,MasVnrType_Stone,Foundation_CBlock,Foundation_PConc,Foundation_Slab,Foundation_Stone,Foundation_Wood,Heating_GasA,Heating_GasW,Heating_Grav,Heating_OthW,Heating_Wall,GarageType_Attchd,GarageType_Basment,GarageType_BuiltIn,GarageType_CarPort,GarageType_Detchd,GarageType_NA,Fence_GdWo,Fence_MnPrv,Fence_MnWw,Fence_NA,YearsSinceSale,SaleType_CWD,SaleType_Con,SaleType_ConLD,SaleType_ConLI,SaleType_ConLw,SaleType_New,SaleType_Oth,SaleType_WD,SaleCondition_AdjLand,SaleCondition_Alloca,SaleCondition_Family,SaleCondition_Normal,SaleCondition_Partial
1347,20,70.0,20781,1,2,3,0,7,7,1968,2003,0.0,2,2,3.0,3.0,1.0,4.0,297,3.0,68,1203,1568,3,1,5.0,2156,0,0,2158,0,0,2,0,3,1,3,9,8,1,4.0,1968.0,2,2,508,4,3,3,0,80,0,290,0,0,0,262651,False,False,True,False,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,19.666666666666515,False,False,False,False,False,False,False,True,False,False,False,True,False
145,90,70.0,9100,1,0,3,0,5,5,1963,1963,336.0,2,2,3.0,3.0,1.0,3.0,1332,1.0,0,396,1728,3,1,5.0,1728,0,0,1725,1,0,2,0,6,2,3,10,8,0,0.0,1963.0,1,2,504,3,3,3,0,0,0,0,0,0,0,125098,False,False,False,True,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,19.25,False,False,False,True,False,False,False,False,False,False,False,False,False
502,60,75.0,9803,1,0,3,0,7,5,2005,2005,0.0,3,2,4.0,3.0,1.0,6.0,400,1.0,0,466,866,4,1,5.0,866,902,0,1770,0,0,2,1,3,1,4,7,8,0,0.0,2005.0,2,2,603,3,3,3,0,108,0,0,0,0,0,226504,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,18.0,False,False,False,False,False,False,False,True,False,False,False,True,False
1071,20,72.0,10152,1,0,3,0,5,5,1956,1956,120.0,2,2,3.0,3.0,1.0,4.0,586,1.0,0,462,1048,3,1,5.0,1048,0,0,1051,1,0,1,0,3,1,3,6,8,0,0.0,1956.0,1,1,286,3,3,3,0,20,0,0,192,0,0,135140,False,False,True,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,18.666666666666515,False,False,False,False,False,False,False,True,False,False,False,True,False
740,60,65.0,9313,1,1,3,0,7,5,2004,2004,0.0,3,2,4.0,3.0,1.0,1.0,0,1.0,0,864,864,5,1,5.0,864,864,0,1744,0,0,2,1,3,1,4,7,8,0,0.0,2004.0,2,2,572,3,3,3,187,56,0,0,0,0,0,190294,False,False,True,False,True,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,16.833333333333258,False,False,False,False,False,False,False,True,False,False,False,True,False
1350,70,50.0,5250,1,0,3,0,8,5,1872,1987,0.0,2,3,3.0,2.0,1.0,2.0,259,1.0,0,425,684,2,0,5.0,938,1215,205,2369,0,0,2,0,4,1,3,8,8,0,0.0,1990.0,0,0,0,0,0,3,0,54,20,0,0,0,0,122146,False,False,False,True,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,17.166666666666515,False,False,False,False,False,False,False,True,False,False,False,True,False
732,80,73.0,9590,1,1,3,0,7,5,2003,2003,442.0,3,2,5.0,3.0,3.0,6.0,786,1.0,0,82,868,5,1,5.0,1146,0,0,1145,1,0,2,0,3,1,4,6,8,1,4.0,2003.0,3,2,438,3,3,3,160,22,0,0,0,0,0,187343,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,18.75,False,False,False,False,False,False,False,True,False,False,False,True,False
540,20,70.0,11423,1,0,3,0,8,5,2001,2002,479.0,3,2,4.0,3.0,3.0,6.0,1358,1.0,0,223,1581,5,1,5.0,1601,0,0,1616,1,0,2,0,3,1,4,6,8,1,3.0,2001.0,2,2,670,3,3,3,180,0,0,0,0,0,2000,272187,False,False,True,False,True,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,15.75,False,False,False,False,False,False,False,True,False,False,False,True,False
178,50,70.0,13650,1,0,3,0,5,5,1958,1958,0.0,3,3,3.0,3.0,1.0,5.0,57,4.0,441,554,1052,5,1,5.0,1252,668,0,1926,1,0,2,0,4,1,4,8,8,1,4.0,1958.0,1,2,451,3,3,3,0,0,0,0,0,0,0,172617,False,False,True,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,19.583333333333258,False,False,False,False,False,False,False,True,False,False,False,True,False
1409,70,60.0,7740,1,0,3,0,4,7,1910,1950,0.0,2,2,2.0,3.0,1.0,1.0,0,1.0,0,622,622,4,1,5.0,741,622,0,1365,0,0,1,0,3,1,3,6,8,0,0.0,1966.0,1,2,528,3,3,3,0,0,0,0,168,0,0,125359,False,False,False,True,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,15.666666666666515,False,False,False,False,False,False,False,True,False,False,False,True,False
698,20,57.0,6420,1,1,3,0,5,7,1952,1952,0.0,2,2,5.0,4.0,2.0,2.0,210,5.0,551,219,980,2,1,4.0,1148,0,0,1167,0,1,1,0,2,1,3,6,8,0,0.0,1952.0,1,1,308,3,3,3,0,0,0,0,0,0,0,123455,False,False,True,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,19.416666666666515,False,False,False,False,False,False,False,True,False,False,False,True,False
1403,20,64.0,6762,1,0,3,0,7,5,2006,2006,0.0,3,2,4.0,4.0,3.0,1.0,0,1.0,0,1286,1286,5,1,5.0,1294,0,0,1278,0,0,2,0,2,1,4,6,8,1,4.0,2006.0,2,2,662,3,3,3,168,55,0,0,0,0,0,194264,False,False,True,False,True,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,19.583333333333258,False,False,False,False,False,True,False,False,False,False,False,False,True
1023,50,52.0,9439,1,0,3,0,5,5,1930,1950,0.0,2,2,3.0,3.0,1.0,2.0,324,1.0,0,588,912,4,1,4.0,912,336,0,1254,0,0,1,0,2,1,3,6,8,0,0.0,1957.0,1,1,160,2,2,3,0,0,192,0,0,0,0,86985,False,False,False,True,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,18.916666666666515,False,False,False,False,False,False,False,True,False,False,False,True,False
1117,80,70.0,7750,1,0,3,0,8,5,2002,2002,0.0,3,2,4.0,3.0,1.0,6.0,353,1.0,0,55,408,5,1,5.0,779,640,0,1420,1,0,2,1,3,1,4,7,8,1,3.0,2002.0,3,2,527,3,3,3,120,0,0,0,0,0,0,183775,False,False,True,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,16.916666666666515,False,False,False,False,False,False,False,True,False,False,False,True,False
1430,20,70.0,12546,1,1,3,0,6,7,1981,1981,310.0,3,3,4.0,3.0,1.0,4.0,678,1.0,0,762,1440,5,1,5.0,1440,0,0,1442,0,0,2,0,3,1,4,7,8,1,3.0,1981.0,3,2,467,3,3,3,0,0,99,0,0,0,0,182849,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,18.833333333333258,False,False,False,False,False,False,False,True,False,False,False,True,False
1454,20,90.0,17217,1,0,3,0,5,5,2006,2006,0.0,2,2,4.0,3.0,1.0,1.0,0,1.0,0,1140,1140,5,1,5.0,1140,0,0,1145,0,0,1,0,3,1,3,6,8,0,0.0,1990.0,0,0,0,0,0,3,36,56,0,0,0,0,0,84528,False,False,True,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,19.583333333333258,False,False,False,False,False,False,False,True,False,False,False,False,False
8,60,70.0,10382,1,1,3,0,7,6,1973,1973,240.0,2,2,4.0,3.0,2.0,5.0,859,4.0,32,216,1107,5,1,5.0,1107,983,0,2056,1,0,2,1,3,1,3,7,8,2,3.0,1973.0,2,2,484,3,3,3,235,204,228,0,0,0,350,200341,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,16.25,False,False,False,False,False,False,False,True,False,False,False,True,False
821,60,72.0,7226,1,1,3,0,7,5,2003,2003,0.0,3,2,4.0,3.0,1.0,1.0,0,1.0,0,798,798,5,1,5.0,798,842,0,1639,0,0,2,1,3,1,4,6,8,0,0.0,2003.0,2,2,595,3,3,3,0,45,0,0,0,0,0,183022,False,False,True,False,True,False,False,False,True,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,17.666666666666515,False,False,False,False,False,False,False,True,False,False,False,True,False
668,20,65.0,8125,1,0,3,0,6,5,1994,1998,258.0,2,2,4.0,3.0,1.0,6.0,1138,1.0,0,270,1408,5,1,5.0,1679,0,0,1689,1,0,2,0,3,1,4,7,8,1,2.0,1994.0,2,2,575,3,3,3,224,42,0,0,0,0,0,193371,False,False,True,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,17.333333333333258,False,False,False,False,False,False,False,True,False,False,False,True,False
1390,50,60.0,6000,1,0,3,0,6,6,1941,1950,0.0,2,3,3.0,4.0,1.0,5.0,375,1.0,0,360,735,5,1,5.0,869,349,0,1234,0,1,1,0,3,1,3,6,8,1,4.0,2003.0,1,2,440,3,3,3,0,0,0,0,0,0,0,131000,False,False,False,True,True,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,18.916666666666515,False,False,False,False,False,False,False,True,False,False,False,True,False
358,120,44.0,4224,1,0,3,0,5,5,1976,1976,0.0,2,2,4.0,3.0,1.0,5.0,874,1.0,0,268,1142,3,1,5.0,1142,0,0,1154,1,0,1,1,3,1,3,6,8,1,1.0,1976.0,3,2,528,3,3,3,536,90,0,0,0,0,0,133884,False,False,False,True,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,18.5,False,False,False,False,False,False,False,True,False,False,False,True,False
784,85,70.0,9101,1,1,3,0,5,6,1978,1978,104.0,2,3,4.0,3.0,3.0,6.0,1097,1.0,0,0,1097,5,1,5.0,1110,0,0,1104,1,0,1,0,1,1,4,4,8,1,3.0,1978.0,3,2,602,3,3,3,303,30,0,0,0,0,0,165292,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,16.583333333333258,False,False,False,False,False,False,False,True,False,False,False,True,False
986,190,68.0,10880,1,0,3,0,5,5,1950,1950,0.0,2,2,3.0,3.0,1.0,5.0,1040,1.0,0,124,1164,3,0,5.0,1164,0,0,1148,1,0,1,0,3,1,3,5,8,0,0.0,1950.0,1,1,240,3,3,3,0,48,0,0,0,0,0,125012,False,False,True,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,17.5,False,False,True,False,False,False,False,False,False,False,False,True,False
330,70,60.0,6402,1,0,3,0,5,5,1920,1950,0.0,2,2,3.0,3.0,2.0,1.0,0,1.0,0,596,596,3,0,5.0,596,596,0,1190,0,0,1,0,3,1,3,6,8,0,0.0,1920.0,1,1,189,2,2,1,0,0,137,0,0,0,0,78132,False,False,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,16.583333333333258,False,False,False,False,False,False,False,True,False,False,False,True,False
1445,20,63.0,8500,1,0,3,0,7,5,2004,2004,106.0,3,2,4.0,3.0,3.0,1.0,0,1.0,0,1422,1422,5,1,5.0,1422,0,0,1427,0,0,2,0,3,1,4,7,8,0,0.0,2004.0,2,2,626,3,3,3,192,60,0,0,0,0,0,179585,False,False,True,False,True,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,18.25,False,False,False,False,False,False,False,True,False,False,False,True,False
1118,20,57.0,9764,1,1,3,0,5,7,1967,2003,0.0,2,2,3.0,3.0,1.0,4.0,702,1.0,0,192,894,5,1,5.0,894,0,0,893,1,0,1,0,3,1,4,5,8,0,0.0,1967.0,2,2,450,3,3,3,0,0,0,0,0,0,0,130018,False,False,True,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,17.75,False,False,False,False,False,False,False,True,False,False,False,True,False
1088,60,85.0,10574,1,0,3,0,8,5,2005,2006,0.0,3,2,4.0,3.0,2.0,1.0,0,1.0,0,1082,1082,5,1,5.0,1082,871,0,1955,0,0,2,1,3,1,4,9,8,1,4.0,2005.0,2,3,1043,3,3,3,160,50,0,0,0,0,0,251989,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,16.75,False,False,False,False,False,False,False,True,False,False,False,True,False
259,60,80.0,12435,1,0,3,0,7,5,2001,2001,172.0,3,2,4.0,3.0,1.0,6.0,361,1.0,0,602,963,5,1,5.0,963,829,0,1814,0,0,2,1,3,1,4,7,8,1,3.0,2001.0,2,2,564,3,3,3,0,96,0,245,0,0,0,231482,False,False,True,False,True,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,17.75,False,False,False,False,False,False,False,True,False,False,False,True,False
